escrow_id,milestone_id,deposit_amount,deposit_date,release_date,release_status
2702,2702,1050,2026-03-25,,Held
2703,2703,2166,2026-04-09,,Held
2704,2704,2312,2026-07-12,2026-07-29,Released
2705,2705,1662,2025-12-16,,Held
2706,2706,467,2025-12-24,,Held
2707,2707,1894,2026-06-06,,Pending
2708,2708,339,2025-07-30,,Released
2709,2709,292,2025-07-28,,Released
2710,2710,1248,2026-02-28,,Pending
2711,2711,1479,2026-05-12,,Held
2712,2712,923,2026-07-21,2026-08-01,Released
2713,2713,1057,2026-05-29,2026-06-22,Released
2714,2714,937,2025-06-30,2025-07-11,Released
2715,2715,1138,2025-07-27,,Pending
2716,2716,2845,2026-03-08,,Pending
2717,2717,143,2026-06-18,,Pending
2718,2718,2597,2026-07-06,,Held
2719,2719,810,2025-08-18,,Pending
2720,2720,420,2025-10-15,2025-10-21,Released
2721,2721,2377,2025-12-18,,Pending
2722,2722,218,2026-01-14,2026-01-26,Released
2723,2723,2312,2026-04-21,,Pending
2724,2724,472,2025-07-25,,Pending
2725,2725,1298,2026-03-15,2026-03-24,Released
2726,2726,1794,2025-11-02,,Pending
2727,2727,516,2025-08-10,,Pending
2728,2728,1415,2026-06-09,,Pending
2729,2729,1180,2025-12-17,2025-12-27,Released
2730,2730,1031,2025-12-07,,Held
2731,2731,731,2026-05-06,,Held
2732,2732,2171,2025-09-25,2025-10-10,Released
2733,2733,2552,2026-05-23,,Released
2734,2734,1678,2025-11-05,,Pending
2735,2735,1143,2026-01-14,,Held
2736,2736,2088,2025-07-19,2025-07-31,Released
2737,2737,2448,2025-11-18,,Released
2738,2738,446,2026-04-30,2026-05-09,Released
2739,2739,2203,2025-11-13,2025-12-02,Released
2740,2740,2919,2026-03-23,,Held
2741,2741,304,2025-08-16,,Held
2742,2742,302,2026-04-29,,Pending
2743,2743,1023,2025-12-09,,Held
2744,2744,2637,2025-09-18,,Held
2745,2745,1403,2026-05-20,,Held
2746,2746,517,2025-12-06,2025-12-26,Released
2747,2747,1688,2025-12-04,,Held
2748,2748,1961,2025-12-25,2026-01-16,Released
2749,2749,712,2026-06-11,,Released
2750,2750,2521,2026-05-17,,Held
2751,2751,106,2025-11-14,,Held
2752,2752,1287,2025-06-25,,Pending
2753,2753,2157,2025-08-14,,Held
2754,2754,1454,2025-06-17,2025-07-10,Released
2755,2755,142,2026-05-22,,Pending
2756,2756,392,2026-07-19,,Held
2757,2757,876,2025-07-19,,Held
2758,2758,2655,2025-10-25,,Held
2759,2759,1849,2026-08-05,,Held
2760,2760,1796,2025-08-22,2025-09-06,Released
2761,2761,2139,2025-07-09,,Pending
2762,2762,1569,2026-05-02,,Held
2763,2763,1530,2026-03-21,,Held
2764,2764,2445,2026-03-13,,Held
2765,2765,1270,2026-07-02,2026-07-25,Released
2766,2766,1393,2025-07-07,,Held
2767,2767,1100,2026-03-09,,Pending
2768,2768,1773,2026-04-12,2026-05-07,Released
2769,2769,2820,2026-03-21,2026-04-04,Released
2770,2770,2653,2026-01-20,,Held
2771,2771,1013,2025-10-16,,Held
2772,2772,1216,2025-12-01,,Held
2773,2773,363,2026-03-30,,Held
2774,2774,1312,2026-02-03,,Held
2775,2775,2304,2025-10-20,2025-11-05,Released
2776,2776,2294,2026-04-25,,Pending
2777,2777,2487,2026-07-05,2026-07-13,Released
2778,2778,2378,2025-06-16,,Held
2779,2779,274,2025-10-10,,Pending
2780,2780,1911,2026-01-23,,Held
2781,2781,2233,2026-07-10,,Pending
2782,2782,2712,2026-04-07,,Pending
2783,2783,1373,2025-12-20,,Held
2784,2784,2600,2025-09-08,2025-09-16,Released
2785,2785,693,2026-01-30,,Released
2786,2786,1264,2026-05-14,2026-05-20,Released
2787,2787,561,2026-03-17,,Pending
2788,2788,2967,2026-04-06,2026-04-29,Released
2789,2789,2533,2026-06-26,,Held
2790,2790,495,2026-05-11,,Held
2791,2791,554,2025-12-02,,Held
2792,2792,1869,2025-09-05,,Pending
2793,2793,2992,2025-10-19,2025-10-29,Released
2794,2794,892,2025-06-28,,Held
2795,2795,1417,2025-11-02,,Held
2796,2796,2352,2026-04-17,,Held
2797,2797,2803,2026-04-24,,Held
2798,2798,1730,2025-08-05,,Held
2799,2799,1886,2026-08-09,2026-08-28,Released
2800,2800,947,2025-10-11,,Held
2801,2801,978,2025-07-22,,Pending
2802,2802,2171,2026-02-03,,Pending
2803,2803,1748,2026-01-21,2026-02-12,Released
2804,2804,1877,2026-05-01,,Held
2805,2805,877,2025-08-20,2025-08-27,Released
2806,2806,1024,2025-06-24,,Held
2807,2807,2181,2026-05-18,,Held
2808,2808,2557,2026-02-20,,Held
2809,2809,1432,2025-09-23,,Held
2810,2810,1763,2026-05-08,,Pending
2811,2811,277,2026-04-18,,Pending
2812,2812,2483,2026-08-07,,Released
2813,2813,621,2025-07-30,,Pending
2814,2814,578,2025-07-08,,Pending
2815,2815,1543,2025-11-18,,Held
2816,2816,1111,2026-03-07,,Held
2817,2817,829,2025-11-11,,Held
2818,2818,2973,2025-07-03,,Pending
2819,2819,2286,2026-03-17,,Pending
2820,2820,2454,2025-08-05,2025-08-21,Released
2821,2821,765,2025-10-17,,Pending
2822,2822,2849,2026-04-22,,Pending
2823,2823,1320,2025-12-23,2026-01-11,Released
2824,2824,1922,2026-08-05,,Pending
2825,2825,1787,2026-05-22,,Pending
2826,2826,2451,2026-08-08,,Held
2827,2827,115,2026-02-08,,Held
2828,2828,1357,2026-06-28,,Held
2829,2829,2390,2026-03-07,,Pending
2830,2830,1761,2026-01-26,,Pending
2831,2831,560,2026-02-21,,Pending
2832,2832,1977,2025-11-09,,Held
2833,2833,944,2025-10-12,,Pending
2834,2834,537,2026-05-13,,Pending
2835,2835,1186,2026-04-13,,Pending
2836,2836,2815,2026-03-26,,Held
2837,2837,140,2026-04-13,,Pending
2838,2838,771,2026-01-20,,Pending
2839,2839,2364,2025-09-26,,Held
2840,2840,1208,2025-10-30,,Held
2841,2841,2230,2026-02-16,,Released
2842,2842,2310,2026-05-29,,Held
2843,2843,2076,2025-11-13,,Pending
2844,2844,1070,2025-07-24,,Held
2845,2845,1172,2026-04-12,,Held
2846,2846,1803,2026-05-31,2026-06-16,Released
2847,2847,971,2025-07-17,2025-07-22,Released
2848,2848,2880,2025-07-09,,Pending
2849,2849,1686,2026-06-26,,Pending
2850,2850,1869,2026-01-01,,Pending
2851,2851,179,2025-12-20,,Held
2852,2852,227,2025-11-17,2025-11-23,Released
2853,2853,1625,2026-01-23,,Held
2854,2854,1132,2026-02-18,,Released
2855,2855,2082,2026-01-20,,Pending
2856,2856,1632,2025-11-28,2025-12-15,Released
2857,2857,680,2025-10-03,2025-10-20,Released
2858,2858,1842,2026-01-11,2026-01-26,Released
2859,2859,2594,2025-12-10,2025-12-18,Released
2860,2860,2802,2025-12-17,,Pending
2861,2861,2143,2026-07-14,,Pending
2862,2862,1343,2026-01-07,,Held
2863,2863,2546,2026-08-01,,Released
2864,2864,799,2026-05-29,,Released
2865,2865,1022,2025-08-13,,Pending
2866,2866,993,2025-08-06,2025-08-22,Released
2867,2867,1120,2026-04-11,,Pending
2868,2868,1070,2025-08-07,,Held
2869,2869,1208,2026-04-09,,Held
2870,2870,2629,2026-06-15,,Pending
2871,2871,2369,2025-08-02,,Pending
2872,2872,797,2025-09-11,,Held
2873,2873,515,2025-12-31,,Pending
2874,2874,2618,2026-04-27,,Released
2875,2875,313,2026-07-20,,Held
2876,2876,1363,2025-11-17,,Held
2877,2877,1043,2026-07-23,,Pending
2878,2878,678,2026-02-24,,Pending
2879,2879,559,2025-12-04,,Pending
2880,2880,916,2025-08-03,,Pending
2881,2881,1465,2026-02-11,2026-02-17,Released
2882,2882,1010,2025-06-30,2025-07-05,Released
2883,2883,1081,2025-08-17,,Held
2884,2884,1849,2025-11-18,2025-11-28,Released
2885,2885,817,2026-08-09,,Held
2886,2886,1268,2025-10-20,,Held
2887,2887,2902,2026-01-06,,Released
2888,2888,2932,2026-05-16,,Pending
2889,2889,1441,2025-08-12,,Held
2890,2890,2196,2026-02-19,,Held
2891,2891,1840,2025-07-03,,Held
2892,2892,1243,2026-06-28,,Pending
2893,2893,1913,2026-06-26,,Held
2894,2894,1728,2025-09-12,,Held
2895,2895,1722,2026-05-27,2026-06-07,Released
2896,2896,1640,2026-01-07,,Held
2897,2897,1498,2025-08-04,,Released
2898,2898,218,2025-11-08,,Held
2899,2899,2276,2026-06-18,2026-06-23,Released
2900,2900,770,2025-12-07,2025-12-22,Released
2901,2901,1777,2026-02-12,,Held
2902,2902,1307,2026-02-09,,Pending
2903,2903,1318,2026-07-01,,Held
2904,2904,1975,2026-05-11,,Held
2905,2905,1619,2026-01-01,,Pending
2906,2906,2229,2026-04-15,2026-05-01,Released
2907,2907,2526,2026-02-26,2026-03-06,Released
2908,2908,2491,2026-05-03,,Pending
2909,2909,403,2026-01-14,2026-02-08,Released
2910,2910,2718,2025-12-26,,Held
2911,2911,158,2025-12-21,,Pending
2912,2912,1175,2025-12-21,,Pending
2913,2913,944,2026-06-17,,Pending
2914,2914,1702,2025-10-29,,Held
2915,2915,1879,2026-05-19,,Held
2916,2916,1226,2026-03-23,,Pending
2917,2917,2789,2025-12-04,,Held
2918,2918,1923,2025-09-20,,Pending
2919,2919,1392,2025-11-28,,Released
2920,2920,2496,2026-01-29,,Released
2921,2921,466,2026-07-26,,Held
2922,2922,2166,2026-06-27,,Held
2923,2923,148,2026-04-22,,Held
2924,2924,181,2026-03-15,,Held
2925,2925,1087,2026-06-16,,Held
2926,2926,650,2026-04-10,,Held
2927,2927,1847,2026-02-11,2026-02-23,Released
2928,2928,1443,2026-05-18,,Held
2929,2929,274,2026-04-10,,Pending
2930,2930,969,2026-02-07,,Held
2931,2931,2955,2025-08-04,,Held
2932,2932,1746,2026-02-06,,Released
2933,2933,2927,2025-09-02,,Pending
2934,2934,2427,2026-03-03,2026-03-20,Released
2935,2935,2984,2026-02-13,2026-02-19,Released
2936,2936,1862,2025-07-05,2025-07-20,Released
2937,2937,1944,2026-02-10,,Held
2938,2938,1680,2025-09-01,,Pending
2939,2939,2426,2026-01-01,,Released
2940,2940,1655,2026-06-30,,Pending
2941,2941,274,2025-08-03,,Held
2942,2942,215,2026-07-16,2026-08-04,Released
2943,2943,1778,2025-08-28,2025-09-14,Released
2944,2944,825,2025-06-21,,Held
2945,2945,413,2026-05-14,2026-06-01,Released
2946,2946,1424,2025-09-25,,Held
2947,2947,1327,2026-04-09,,Pending
2948,2948,609,2026-06-26,2026-07-12,Released
2949,2949,105,2025-12-19,2026-01-10,Released
2950,2950,1181,2026-05-22,2026-05-27,Released
2951,2951,650,2026-02-26,,Held
2952,2952,2695,2025-12-01,,Pending
2953,2953,575,2025-07-02,,Held
2954,2954,965,2026-06-15,2026-06-30,Released
2955,2955,1813,2025-06-22,,Pending
2956,2956,2666,2025-12-16,,Held
2957,2957,2171,2025-12-06,,Held
2958,2958,2613,2026-06-14,,Held
2959,2959,1410,2025-10-26,,Pending
2960,2960,656,2025-09-30,,Pending
2961,2961,2364,2025-07-31,,Held
2962,2962,1209,2025-07-25,,Held
2963,2963,1349,2025-08-23,2025-09-03,Released
2964,2964,2177,2025-08-13,,Pending
2965,2965,2770,2025-09-29,,Held
2966,2966,1058,2025-07-21,2025-08-02,Released
2967,2967,1941,2025-10-21,,Released
2968,2968,134,2025-12-03,,Held
2969,2969,194,2025-08-24,2025-09-11,Released
2970,2970,645,2026-03-01,,Pending
2971,2971,1173,2025-10-29,2025-11-04,Released
2972,2972,448,2025-06-24,,Held
2973,2973,648,2025-07-07,,Released
2974,2974,331,2025-11-26,,Held
2975,2975,2984,2025-10-27,,Pending
2976,2976,2734,2025-12-05,2025-12-27,Released
2977,2977,690,2025-10-29,,Pending
2978,2978,2385,2025-11-19,,Pending
2979,2979,1147,2026-05-31,,Held
2980,2980,1628,2025-08-03,2025-08-13,Released
2981,2981,690,2025-09-07,,Released
2982,2982,2858,2026-04-29,2026-05-24,Released
2983,2983,2285,2026-02-17,,Held
2984,2984,506,2026-01-09,,Held
2985,2985,149,2026-04-29,2026-05-19,Released
2986,2986,795,2025-11-24,2025-12-19,Released
2987,2987,230,2025-08-01,,Held
2988,2988,1796,2025-07-08,,Held
2989,2989,2327,2025-12-28,,Held
2990,2990,222,2025-12-03,,Released
2991,2991,206,2026-01-05,,Pending
2992,2992,466,2025-12-03,,Released
2993,2993,1949,2025-09-20,2025-10-15,Released
2994,2994,2314,2026-06-25,,Pending
2995,2995,409,2025-10-05,,Held
2996,2996,591,2026-07-28,2026-08-07,Released
2997,2997,1395,2026-03-27,,Held
2998,2998,558,2025-09-25,,Pending
2999,2999,1151,2026-02-04,,Pending
3000,3000,1335,2026-05-13,,Pending
3001,3001,1576,2025-10-20,2025-10-30,Released
3002,3002,2507,2025-12-03,,Pending
3003,3003,2489,2025-07-18,,Pending
3004,3004,2043,2026-03-10,,Released
3005,3005,2862,2025-09-07,2025-09-18,Released
3006,3006,1393,2026-07-30,,Released
3007,3007,1775,2025-11-19,2025-12-09,Released
3008,3008,2382,2026-08-06,2026-08-20,Released
3009,3009,1207,2026-05-12,,Pending
3010,3010,2493,2026-01-27,,Held
3011,3011,533,2025-12-10,2025-12-19,Released
3012,3012,2299,2026-07-06,,Held
3013,3013,1860,2025-12-22,,Held
3014,3014,2584,2025-06-13,,Held
3015,3015,2377,2025-12-27,,Pending
3016,3016,619,2026-06-01,2026-06-19,Released
3017,3017,2148,2025-10-14,,Held
3018,3018,1160,2026-08-01,,Released
3019,3019,2792,2025-06-13,,Held
3020,3020,2442,2026-07-15,2026-07-23,Released
3021,3021,635,2026-01-04,2026-01-27,Released
3022,3022,2439,2026-02-22,,Held
3023,3023,1709,2026-06-05,,Held
3024,3024,908,2025-11-21,,Pending
3025,3025,2188,2025-11-09,,Pending
3026,3026,746,2026-03-09,2026-03-30,Released
3027,3027,1404,2026-02-17,,Pending
3028,3028,788,2026-01-16,2026-01-21,Released
3029,3029,2911,2025-07-02,,Held
3030,3030,992,2026-04-23,2026-05-04,Released
3031,3031,1751,2026-02-07,,Pending
3032,3032,113,2025-10-19,,Held
3033,3033,596,2025-11-28,,Pending
3034,3034,2425,2025-08-04,,Held
3035,3035,925,2025-08-11,,Pending
3036,3036,2464,2026-02-05,,Held
3037,3037,283,2025-10-10,,Pending
3038,3038,2066,2025-12-14,,Pending
3039,3039,194,2026-02-28,,Held
3040,3040,1235,2026-07-25,,Held
3041,3041,1100,2025-10-26,,Pending
3042,3042,2374,2026-03-30,,Held
3043,3043,1450,2025-11-05,,Held
3044,3044,2704,2025-10-02,,Pending
3045,3045,1586,2026-04-29,2026-05-06,Released
3046,3046,1791,2025-12-22,,Pending
3047,3047,1125,2025-09-25,,Pending
3048,3048,1756,2026-08-05,,Pending
3049,3049,491,2025-11-05,2025-11-11,Released
3050,3050,670,2025-12-25,,Held
3051,3051,723,2026-02-23,2026-03-16,Released
3052,3052,2543,2025-06-19,,Pending
3053,3053,676,2026-04-03,2026-04-20,Released
3054,3054,1173,2026-03-15,,Held
3055,3055,1031,2025-06-13,,Pending
3056,3056,1376,2026-01-02,2026-01-20,Released
3057,3057,1961,2026-07-02,2026-07-18,Released
3058,3058,2359,2026-03-26,,Held
3059,3059,384,2025-12-06,,Held
3060,3060,1517,2026-06-29,,Held
3061,3061,2003,2026-04-08,,Held
3062,3062,1846,2026-05-03,,Pending
3063,3063,1977,2026-01-28,2026-02-06,Released
3064,3064,381,2026-05-14,,Pending
3065,3065,147,2026-03-16,,Pending
3066,3066,1431,2025-07-16,,Released
3067,3067,1378,2025-06-26,,Pending
3068,3068,2783,2026-06-02,,Released
3069,3069,996,2026-03-26,,Held
3070,3070,2647,2026-03-26,2026-04-03,Released
3071,3071,2144,2025-11-10,,Held
3072,3072,1366,2026-05-25,,Pending
3073,3073,2386,2026-05-31,,Pending
3074,3074,1979,2025-11-12,,Held
3075,3075,1955,2025-08-27,,Released
3076,3076,2981,2026-05-06,,Pending
3077,3077,725,2026-04-05,,Released
3078,3078,1910,2025-06-16,,Pending
3079,3079,2191,2025-12-27,,Pending
3080,3080,2038,2026-07-16,,Pending
3081,3081,2468,2025-12-19,2025-12-29,Released
3082,3082,1790,2025-09-15,2025-09-21,Released
3083,3083,2150,2025-06-21,,Held
3084,3084,696,2025-10-10,,Released
3085,3085,958,2026-07-10,,Pending
3086,3086,455,2025-11-12,,Pending
3087,3087,1135,2025-07-21,,Held
3088,3088,770,2026-03-01,,Pending
3089,3089,2803,2025-10-20,,Held
3090,3090,2732,2026-04-14,,Released
3091,3091,2119,2025-09-20,2025-10-14,Released
3092,3092,1998,2026-01-09,2026-01-18,Released
3093,3093,1023,2025-11-14,,Pending
3094,3094,2149,2025-10-10,,Held
3095,3095,2216,2026-07-03,,Pending
3096,3096,2298,2026-04-10,,Released
3097,3097,1163,2025-09-10,,Released
3098,3098,279,2025-09-04,2025-09-12,Released
3099,3099,436,2026-05-28,,Held
3100,3100,308,2025-11-28,,Pending
3101,3101,117,2026-06-18,2026-07-06,Released
3102,3102,2169,2026-02-10,,Pending
3103,3103,2535,2026-01-09,,Pending
3104,3104,2575,2026-02-03,2026-02-27,Released
3105,3105,2044,2026-03-21,,Released
3106,3106,505,2026-02-08,,Held
3107,3107,1799,2026-03-30,2026-04-21,Released
3108,3108,737,2026-02-08,,Pending
3109,3109,2178,2025-07-10,,Pending
3110,3110,1593,2025-08-06,2025-08-21,Released
3111,3111,1495,2025-07-10,2025-07-29,Released
3112,3112,192,2025-10-01,,Pending
3113,3113,2868,2026-02-10,,Pending
3114,3114,663,2025-09-18,,Pending
3115,3115,2016,2026-01-21,2026-02-02,Released
3116,3116,212,2026-05-12,,Held
3117,3117,733,2025-09-02,2025-09-22,Released
3118,3118,2508,2026-03-28,,Held
3119,3119,2070,2026-08-09,,Pending
3120,3120,1487,2026-04-04,2026-04-24,Released
3121,3121,2340,2026-01-26,,Released
3122,3122,1600,2025-09-28,,Pending
3123,3123,160,2026-02-06,2026-02-12,Released
3124,3124,895,2025-12-23,2026-01-06,Released
3125,3125,597,2026-07-17,,Pending
3126,3126,2567,2026-03-13,,Held
3127,3127,1967,2026-07-19,,Pending
3128,3128,181,2025-07-05,,Pending
3129,3129,371,2026-07-17,,Pending
3130,3130,2467,2025-12-14,,Pending
3131,3131,1418,2026-08-10,2026-08-17,Released
3132,3132,1321,2025-10-07,,Released
3133,3133,139,2026-03-29,2026-04-18,Released
3134,3134,1156,2025-12-28,2026-01-18,Released
3135,3135,2639,2025-11-13,,Held
3136,3136,1281,2026-05-02,,Held
3137,3137,196,2026-06-24,2026-07-06,Released
3138,3138,2560,2025-09-16,2025-10-04,Released
3139,3139,1036,2025-10-09,,Released
3140,3140,2353,2025-12-08,,Pending
3141,3141,1103,2025-12-21,,Released
3142,3142,1053,2025-06-15,,Pending
3143,3143,1434,2025-09-03,2025-09-08,Released
3144,3144,2142,2025-07-17,,Pending
3145,3145,2170,2026-02-11,,Held
3146,3146,2035,2025-06-23,2025-07-08,Released
3147,3147,660,2026-04-23,,Held
3148,3148,2118,2026-08-03,,Pending
3149,3149,2525,2025-12-10,,Pending
3150,3150,2175,2025-07-14,,Released
3151,3151,2719,2025-09-27,2025-10-14,Released
3152,3152,758,2025-08-22,2025-09-10,Released
3153,3153,1310,2025-10-23,,Pending
3154,3154,1247,2026-03-06,,Pending
3155,3155,1566,2025-07-24,2025-07-30,Released
3156,3156,933,2026-01-03,2026-01-22,Released
3157,3157,601,2026-05-23,,Pending
3158,3158,2771,2026-02-20,,Pending
3159,3159,2822,2026-03-06,,Held
3160,3160,1034,2025-11-02,,Held
3161,3161,2161,2025-09-27,,Pending
3162,3162,1670,2025-07-28,2025-08-07,Released
3163,3163,1163,2025-09-22,,Pending
3164,3164,861,2025-11-05,,Held
3165,3165,287,2025-07-06,,Pending
3166,3166,657,2025-11-02,,Released
3167,3167,2898,2026-05-17,,Released
3168,3168,2049,2026-07-19,,Pending
3169,3169,2572,2026-05-09,,Released
3170,3170,2164,2026-03-03,,Pending
3171,3171,2851,2026-05-04,,Held
3172,3172,822,2026-03-06,2026-03-18,Released
3173,3173,124,2026-02-14,,Pending
3174,3174,2573,2025-07-19,2025-08-09,Released
3175,3175,443,2025-07-08,,Pending
3176,3176,1857,2025-06-27,,Pending
3177,3177,1417,2025-10-24,,Pending
3178,3178,2148,2026-06-09,,Held
3179,3179,1488,2025-07-10,,Pending
3180,3180,415,2025-08-06,,Held
3181,3181,1163,2026-07-09,2026-07-30,Released
3182,3182,960,2025-12-18,,Pending
3183,3183,944,2025-10-19,2025-11-07,Released
3184,3184,2003,2026-03-06,,Pending
3185,3185,1844,2025-07-11,,Held
3186,3186,745,2026-03-28,,Held
3187,3187,1198,2026-02-06,,Held
3188,3188,232,2025-10-16,,Pending
3189,3189,2469,2025-11-22,2025-12-10,Released
3190,3190,221,2025-07-23,2025-08-02,Released
3191,3191,491,2026-04-29,,Pending
3192,3192,1200,2025-09-20,,Pending
3193,3193,2337,2026-02-23,2026-03-13,Released
3194,3194,2002,2026-03-21,,Released
3195,3195,894,2025-06-17,,Pending
3196,3196,2906,2025-11-23,,Released
3197,3197,2489,2026-05-17,,Released
3198,3198,1979,2026-06-22,,Released
3199,3199,2465,2026-03-03,,Released
3200,3200,754,2025-11-04,,Held
3201,3201,1874,2026-07-17,,Released
3202,3202,1010,2026-05-12,,Held
3203,3203,2622,2025-12-23,,Held
3204,3204,545,2025-10-30,,Held
3205,3205,1021,2025-09-02,2025-09-26,Released
3206,3206,838,2025-07-26,,Held
3207,3207,582,2026-02-21,,Pending
3208,3208,1322,2025-07-11,,Held
3209,3209,1819,2026-05-15,,Pending
3210,3210,803,2025-09-03,,Pending
3211,3211,1344,2026-02-12,,Pending
3212,3212,1184,2026-03-11,,Held
3213,3213,195,2025-09-30,,Pending
3214,3214,1881,2025-12-09,,Pending
3215,3215,2128,2026-04-17,,Pending
3216,3216,282,2025-12-19,,Held
3217,3217,1621,2025-09-24,,Pending
3218,3218,233,2026-05-18,,Pending
3219,3219,2495,2025-07-08,2025-07-14,Released
3220,3220,888,2025-10-23,,Released
3221,3221,1102,2025-12-15,,Pending
3222,3222,343,2026-07-26,,Released
3223,3223,1261,2026-04-30,,Pending
3224,3224,1025,2025-10-23,,Pending
3225,3225,1266,2026-06-25,,Held
3226,3226,1105,2026-05-09,2026-05-20,Released
3227,3227,1108,2025-08-14,,Pending
3228,3228,641,2025-10-22,,Released
3229,3229,2411,2025-11-06,,Held
3230,3230,601,2025-11-17,2025-11-29,Released
3231,3231,1206,2025-06-16,,Released
3232,3232,1919,2026-02-17,,Pending
3233,3233,2605,2026-03-28,,Held
3234,3234,684,2025-07-07,2025-07-15,Released
3235,3235,911,2026-01-15,,Released
3236,3236,2508,2026-06-03,,Pending
3237,3237,846,2026-06-13,,Held
3238,3238,2725,2025-12-09,,Released
3239,3239,1500,2025-09-04,,Held
3240,3240,840,2025-09-06,,Pending
3241,3241,509,2026-07-05,,Pending
3242,3242,624,2026-05-13,,Pending
3243,3243,1404,2025-11-05,,Released
3244,3244,1732,2026-03-24,,Pending
3245,3245,2642,2026-04-04,,Pending
3246,3246,2802,2026-08-05,,Held
3247,3247,662,2026-02-23,,Pending
3248,3248,1459,2025-11-01,,Pending
3249,3249,511,2026-02-14,,Held
3250,3250,1073,2026-07-28,,Held
3251,3251,2087,2026-03-02,,Held
3252,3252,2009,2025-12-08,,Held
3253,3253,2936,2025-08-21,,Held
3254,3254,482,2025-12-23,,Held
3255,3255,2673,2026-05-15,,Held
3256,3256,838,2025-06-30,,Held
3257,3257,2323,2025-09-14,,Pending
3258,3258,2118,2025-06-14,,Held
3259,3259,955,2025-09-16,2025-09-27,Released
3260,3260,2386,2025-09-19,,Pending
3261,3261,779,2026-03-05,,Pending
3262,3262,1874,2025-09-22,,Pending
3263,3263,2259,2026-04-21,,Held
3264,3264,803,2026-07-23,,Pending
3265,3265,652,2025-11-01,,Pending
3266,3266,1190,2026-04-24,,Pending
3267,3267,789,2025-09-08,,Pending
3268,3268,1406,2025-08-30,,Held
3269,3269,791,2026-08-08,,Held
3270,3270,135,2025-11-14,,Released
3271,3271,2818,2025-07-14,,Held
3272,3272,1931,2025-06-25,,Released
3273,3273,838,2025-08-01,,Held
3274,3274,457,2025-10-14,,Pending
3275,3275,146,2025-09-03,2025-09-27,Released
3276,3276,1715,2026-02-17,,Released
3277,3277,262,2026-05-05,,Released
3278,3278,1503,2025-07-01,2025-07-14,Released
3279,3279,1862,2025-06-25,,Released
3280,3280,1267,2025-09-05,,Held
3281,3281,1106,2025-08-26,,Pending
3282,3282,827,2026-06-25,2026-07-19,Released
3283,3283,483,2026-04-15,,Released
3284,3284,123,2025-11-04,,Held
3285,3285,1412,2026-02-04,,Pending
3286,3286,324,2025-08-28,,Pending
3287,3287,1252,2025-06-22,,Released
3288,3288,142,2026-06-07,2026-06-23,Released
3289,3289,810,2026-07-05,2026-07-24,Released
3290,3290,1843,2025-06-21,,Held
3291,3291,569,2026-03-28,2026-04-15,Released
3292,3292,1259,2025-11-21,,Held
3293,3293,1693,2026-05-14,,Pending
3294,3294,576,2025-07-30,,Held
3295,3295,2024,2026-07-16,,Held
3296,3296,2052,2025-10-20,,Pending
3297,3297,2936,2025-09-23,2025-10-11,Released
3298,3298,837,2026-05-23,,Held
3299,3299,1855,2026-03-21,,Released
3300,3300,509,2026-07-18,,Held
3301,3301,2638,2026-08-03,,Held
3302,3302,2956,2026-08-12,2026-08-26,Released
3303,3303,1360,2026-06-23,,Pending
3304,3304,789,2026-06-22,,Released
3305,3305,1473,2025-07-10,,Released
3306,3306,2445,2025-08-13,,Pending
3307,3307,1301,2026-07-11,,Held
3308,3308,660,2026-05-17,,Pending
3309,3309,2918,2025-09-02,,Pending
3310,3310,2992,2025-11-21,,Pending
3311,3311,1481,2025-11-19,,Held
3312,3312,1197,2026-02-23,,Released
3313,3313,165,2026-08-03,2026-08-27,Released
3314,3314,2285,2025-09-25,2025-10-15,Released
3315,3315,2101,2025-07-02,,Held
3316,3316,1302,2026-03-02,2026-03-10,Released
3317,3317,1229,2025-09-01,2025-09-14,Released
3318,3318,1636,2026-01-27,,Released
3319,3319,1802,2026-05-15,,Pending
3320,3320,638,2025-10-30,,Held
3321,3321,2366,2025-07-05,2025-07-22,Released
3322,3322,2942,2026-05-17,,Released
3323,3323,2439,2026-06-19,2026-07-13,Released
3324,3324,2047,2026-06-10,,Held
3325,3325,2217,2026-07-30,,Pending
3326,3326,2761,2026-06-25,,Held
3327,3327,1067,2025-09-10,,Pending
3328,3328,249,2025-07-17,2025-08-01,Released
3329,3329,1193,2025-12-30,,Pending
3330,3330,210,2026-03-22,,Pending
3331,3331,2827,2025-07-10,,Released
3332,3332,851,2026-01-15,,Pending
3333,3333,2453,2026-04-29,,Held
3334,3334,166,2026-03-14,,Held
3335,3335,1864,2026-01-15,,Pending
3336,3336,2869,2026-01-11,,Held
3337,3337,2028,2025-12-27,,Released
3338,3338,2884,2025-10-28,2025-11-11,Released
3339,3339,2163,2025-11-19,,Pending
3340,3340,2711,2026-04-04,,Pending
3341,3341,1339,2026-04-13,,Held
3342,3342,2753,2026-01-09,,Held
3343,3343,1744,2025-10-05,,Held
3344,3344,1700,2025-11-30,2025-12-18,Released
3345,3345,1747,2026-07-10,2026-07-17,Released
3346,3346,2043,2026-02-16,2026-02-21,Released
3347,3347,826,2025-06-28,,Held
3348,3348,2297,2025-09-14,2025-10-07,Released
3349,3349,1814,2025-09-07,,Held
3350,3350,1999,2026-06-15,2026-06-27,Released
3351,3351,1361,2025-11-28,,Held
3352,3352,2505,2025-10-21,,Pending
3353,3353,2293,2026-06-26,,Held
3354,3354,1438,2026-02-11,,Pending
